District,Type,Built by,Longitude,Latitude,ID
Gwanak-gu,Public facility,District,126.927109,37.487384,WF151362
Gwanak-gu,Public facility,District,126.918079,37.485427,WF151363
Gwanak-gu,Public facility,District,126.921752,37.483015,WF151364
Gwanak-gu,Public facility,District,126.942423,37.485286,WF151365
Gwanak-gu,Public facility,District,126.965266,37.475048,WF151366
Gwanak-gu,Public facility,District,126.907791,37.482549,WF151367
Gwanak-gu,Public facility,District,126.949741,37.484184,WF151368
Gwanak-gu,Public facility,District,126.941624,37.479109,WF151369
Gwanak-gu,Public facility,District,126.958609,37.491819,WF151370
Gwanak-gu,Tour site,District,126.922425,37.482923,WF151371
Gwanak-gu,Public facility,District,126.957086,37.480649,WF151372
Gwanak-gu,Tour site,Min. of Future(SKT),126.9447992,37.4675227,WF151373
Gwanak-gu,Main Street,Min. of Future(SKT),126.9167103,37.4887865,WF151374
Gwanak-gu,Public facility,Min. of Future(LGU+),126.9203532,37.4694995,WF151375
Gwanak-gu,Public facility,Min. of Future(LGU+),126.9329682,37.4701243,WF151376
Gwanak-gu,Public facility,Min. of Future(LGU+),126.9481613,37.4895353,WF151377
Gwanak-gu,Public facility,Min. of Future(LGU+),126.9273496,37.4815967,WF151378
Gwanak-gu,Public facility,Min. of Future(LGU+),126.9416521,37.4791339,WF151379
Gwanak-gu,Public facility,KT,126.928711,37.48273,WF161190
Gwanak-gu,Public facility,KT,126.928711,37.48273,WF161191
Gwanak-gu,Public facility,KT,126.928711,37.48273,WF161192
Gwanak-gu,Public facility,KT,126.928711,37.48273,WF161193
Gwanak-gu,Public facility,KT,126.928711,37.48273,WF161194
Gwanak-gu,Public facility,KT,126.95959,37.486089,WF161195
Gwanak-gu,Public facility,KT,126.95959,37.486089,WF161196
Gwanak-gu,Public facility,KT,126.95959,37.486089,WF161197
Gwanak-gu,Public facility,KT,126.95959,37.486089,WF161198
Gwanak-gu,Public facility,KT,126.956249,37.487464,WF161199
Gwanak-gu,Public facility,KT,126.956249,37.487464,WF161200
Gwanak-gu,Public facility,KT,126.958545,37.479834,WF161201
Gwanak-gu,Park,Seoul City,126.948474,37.484386,WF161202
Gwanak-gu,Park,Seoul City,126.944774,37.477776,WF161203
Gwanak-gu,Park,Seoul City,126.961172,37.474473,WF161204
Gwanak-gu,Park,Seoul City,126.948171,37.463763,WF161205
Gwanak-gu,Park,Seoul City,126.947138,37.466638,WF161206
Gwanak-gu,Park,Seoul City,126.947782,37.46114,WF161207
Gwanak-gu,Park,Seoul City,126.945974,37.457814,WF161208
Gwanak-gu,Park,Seoul City,126.945223,37.455208,WF161209
Gwanak-gu,Park,Seoul City,126.947448,37.4618,WF161210
Gwanak-gu,Park,Seoul City,126.947258,37.458886,WF161211
Gwanak-gu,Park,Seoul City,126.947033,37.458356,WF161212
Gwanak-gu,Park,Seoul City,126.94562,37.456596,WF161213
Gwanak-gu,Park,Seoul City,126.945198,37.468313,WF161214
Gwanak-gu,Park,Seoul City,126.944683,37.469318,WF161215
Gwanak-gu,Park,Seoul City,126.944683,37.469318,WF161216
Gwanak-gu,Park,Seoul City,126.944651,37.468586,WF161217
Gwanak-gu,Park,Seoul City,126.964134,37.473489,WF161218
Gwanak-gu,Park,Seoul City,126.934273,37.489967,WF161219
Gwanak-gu,Park,Seoul City,126.940581,37.489952,WF161220
Gwanak-gu,Park,Seoul City,126.942934,37.490272,WF161221
Gwanak-gu,Park,Seoul City,126.979053,37.4717718,WF161222
Gwanak-gu,Park,Seoul City,126.959381,37.4798447,WF161223
Gwanak-gu,Park,Seoul City,126.9586787,37.4714139,WF161224
Gwanak-gu,Park,Seoul City,126.9595,37.47207,WF161225
Gwanak-gu,Park,Seoul City,126.9595,37.47207,WF161226
Gwanak-gu,Main Street,Seoul City,126.962607,37.476636,WF161227
Gwanak-gu,Main Street,Seoul City,126.962607,37.476636,WF161228
Gwanak-gu,Main Street,Seoul City,126.965655,37.475498,WF161229
Gwanak-gu,Main Street,Seoul City,126.965655,37.475498,WF161230
Gwanak-gu,Main Street,Seoul City,126.963644,37.477148,WF161231
Gwanak-gu,Main Street,Seoul City,126.965623,37.476234,WF161232
Gwanak-gu,Park,Seoul City,126.923961,37.473446,WF161233
Gwanak-gu,Park,Seoul City,126.9207071,37.484832,WF161234
Gwanak-gu,Park,Seoul City,126.93359,37.488698,WF161235
Gwanak-gu,Park,Seoul City,126.91337,37.474798,WF161236
Gwanak-gu,Park,Seoul City,126.923649,37.469601,WF161237
Gwanak-gu,Park,Seoul City,126.915192,37.463023,WF161238
Gwanak-gu,Park,Seoul City,126.967365,37.473959,WF161239
Gwanak-gu,Park,Seoul City,126.953585,37.475877,WF161240
Gwanak-gu,Park,Seoul City,126.925752,37.47575,WF161241
Gwanak-gu,Park,Seoul City,126.93563,37.482723,WF161242
Gwanak-gu,Park,Seoul City,126.964651,37.469214,WF161243
Gwanak-gu,Main Street,Seoul City,126.94356,37.482907,WF161244
Gwanak-gu,Main Street,Seoul City,126.942018,37.482511,WF161245
Gwanak-gu,Main Street,Seoul City,126.943885,37.482017,WF161246
Gwanak-gu,Park,Seoul City,126.9401712,37.480634,WF161247
Gwanak-gu,Main Street,Seoul City,126.976193,37.474382,WF161248
Gwanak-gu,Main Street,Seoul City,126.976193,37.474382,WF161249
Gwanak-gu,Main Street,Seoul City,126.977222,37.475582,WF161250
Gwanak-gu,Main Street,Seoul City,126.97737,37.475829,WF161251
Gwanak-gu,Main Street,Seoul City,126.97737,37.475829,WF161252
Gwanak-gu,Main Street,Seoul City,126.978995,37.475814,WF161253
Gwanak-gu,Main Street,Seoul City,126.980489,37.476301,WF161254
Gwanak-gu,Main Street,Seoul City,126.981084,37.476107,WF161255
Gwanak-gu,Park,Seoul City,126.980329,37.472999,WF161256
Gwanak-gu,Park,Seoul City,126.925629,37.488607,WF161257
Gwanak-gu,Park,Seoul City,126.913328,37.482323,WF161258
Gwanak-gu,Park,Seoul City,126.949587,37.484361,WF161259
Gwanak-gu,Park,Seoul City,126.932944,37.486458,WF161260
Gwanak-gu,Main Street,Seoul City,126.951806,37.482449,WF161261
Gwanak-gu,Main Street,Seoul City,126.952419,37.48236,WF161262
Gwanak-gu,Main Street,Seoul City,126.953396,37.481992,WF161263
Gwanak-gu,Main Street,Seoul City,126.953396,37.481992,WF161264
Gwanak-gu,Main Street,Seoul City,126.955225,37.481155,WF161265
Gwanak-gu,Main Street,Seoul City,126.955815,37.480521,WF161266
Gwanak-gu,Main Street,Seoul City,126.957798,37.479455,WF161267
Gwanak-gu,Main Street,Seoul City,126.957798,37.479455,WF161268
Gwanak-gu,Main Street,Seoul City,126.953533,37.481118,WF161269
Gwanak-gu,Main Street,Seoul City,126.953533,37.481118,WF161270
Gwanak-gu,Main Street,Seoul City,126.951717,37.48072,WF161271
Gwanak-gu,Main Street,Seoul City,126.953327,37.480375,WF161272
Gwanak-gu,Park,Seoul City,126.9332997,37.476615,WF161273
Gwanak-gu,Park,Seoul City,126.9494098,37.480432,WF161274
Gwanak-gu,Park,Seoul City,126.912673,37.473512,WF161275
Gwanak-gu,Main Street,Seoul City,126.925972,37.48699,WF161276
Gwanak-gu,Main Street,Seoul City,126.925972,37.48699,WF161277
Gwanak-gu,Main Street,Seoul City,126.927981,37.487375,WF161278
Gwanak-gu,Main Street,Seoul City,126.927981,37.487375,WF161279
Gwanak-gu,Main Street,Seoul City,126.929307,37.486412,WF161280
Gwanak-gu,Main Street,Seoul City,126.929307,37.486412,WF161281
Gwanak-gu,Main Street,Seoul City,126.930532,37.486693,WF161282
Gwanak-gu,Main Street,Seoul City,126.930532,37.486693,WF161283
Gwanak-gu,Main Street,Seoul City,126.926244,37.484338,WF161284
Gwanak-gu,Main Street,Seoul City,126.926244,37.484338,WF161285
Gwanak-gu,Main Street,Seoul City,126.927778,37.48489,WF161286
Gwanak-gu,Main Street,Seoul City,126.927778,37.48489,WF161287
Gwanak-gu,Main Street,Seoul City,126.929539,37.485206,WF161288
Gwanak-gu,Main Street,Seoul City,126.929539,37.485206,WF161289
Gwanak-gu,Main Street,Seoul City,126.930321,37.485361,WF161290
Gwanak-gu,Main Street,Seoul City,126.930321,37.485361,WF161291
Gwanak-gu,Main Street,Seoul City,126.926916,37.483827,WF161292
Gwanak-gu,Main Street,Seoul City,126.926916,37.483827,WF161293
Gwanak-gu,Main Street,Seoul City,126.927927,37.483954,WF161294
Gwanak-gu,Main Street,Seoul City,126.927927,37.483954,WF161295
Gwanak-gu,Main Street,Seoul City,126.92925,37.484214,WF161296
Gwanak-gu,Main Street,Seoul City,126.92925,37.484214,WF161297
Gwanak-gu,Main Street,Seoul City,126.931055,37.484538,WF161298
Gwanak-gu,Main Street,Seoul City,126.931055,37.484538,WF161299
Gwanak-gu,Main Street,Seoul City,126.928757,37.482987,WF161300
Gwanak-gu,Main Street,Seoul City,126.928757,37.482987,WF161301
Gwanak-gu,Main Street,Seoul City,126.929811,37.482446,WF161302
Gwanak-gu,Main Street,Seoul City,126.929811,37.482446,WF161303
Gwanak-gu,Main Street,Seoul City,126.929008,37.48189,WF161304
Gwanak-gu,Main Street,Seoul City,126.929008,37.48189,WF161305
Gwanak-gu,Main Street,Seoul City,126.928655,37.481519,WF161306
Gwanak-gu,Main Street,Seoul City,126.928655,37.481519,WF161307
Gwanak-gu,Main Street,Seoul City,126.937222,37.477423,WF161308
Gwanak-gu,Main Street,Seoul City,126.937222,37.477423,WF161309
Gwanak-gu,Park,Seoul City,126.93557,37.476973,WF161310
Gwanak-gu,Park,Seoul City,126.940685,37.47589,WF161311
Gwanak-gu,Park,Seoul City,126.96218,37.47404,WF161312
Gwanak-gu,Park,Seoul City,126.912545,37.473244,WF161313
Gwanak-gu,Park,Seoul City,126.932658,37.473699,WF161314
Gwanak-gu,Park,Seoul City,126.976619,37.474617,WF161315
Gwanak-gu,Park,Seoul City,126.96371,37.4746468,WF161316
Gwanak-gu,Park,Seoul City,126.942958,37.488385,WF161317
Gwanak-gu,Park,Seoul City,126.962538,37.475457,WF161318
Gwanak-gu,Park,Seoul City,126.9365586,37.468446,WF161319
Gwanak-gu,Park,Seoul City,126.914839,37.475663,WF161320
Gwanak-gu,Park,Seoul City,126.926865,37.465083,WF161321
Gwanak-gu,Park,Seoul City,126.940707,37.472421,WF161322
Gwanak-gu,Park,Seoul City,126.9240661,37.48189,WF161323
Gwanak-gu,Public facility,District,126.951509,37.478126,WF161324
Gwanak-gu,Public facility,District,126.951509,37.478126,WF161325
Gwanak-gu,Public facility,District,126.958386,37.476272,WF161326
Gwanak-gu,Public facility,District,126.921654,37.470988,WF161327
Gwanak-gu,Public facility,District,126.918785,37.461463,WF161328
Gwanak-gu,Public facility,District,126.977915,37.474567,WF161329
Gwanak-gu,Public facility,District,126.936951,37.470599,WF161330
Gwanak-gu,Public facility,District,126.915553,37.476168,WF161331
Gwanak-gu,Public facility,District,126.932443,37.488109,WF161332
Gwanak-gu,Public facility,District,126.932443,37.488109,WF161333
Gwanak-gu,Public facility,District,126.932443,37.488109,WF161334
Gwanak-gu,Public facility,District,126.932774,37.488155,WF161335
Gwanak-gu,Public facility,District,126.932967,37.470077,WF161336
Gwanak-gu,Public facility,District,126.934997,37.474974,WF161337
Gwanak-gu,Public facility,District,126.931399,37.479746,WF161338
Gwanak-gu,Tour site,District,126.956582,37.487194,WF161339
Gwanak-gu,Public facility,District,126.948116,37.489519,WF161340
Gwanak-gu,Public facility,District,126.927109,37.487384,WF161341
Gwanak-gu,Public facility,District,126.921752,37.483015,WF161342
Gwanak-gu,Public facility,District,126.942423,37.485286,WF161343
Gwanak-gu,Public facility,District,126.965266,37.475048,WF161344
Gwanak-gu,Public facility,District,126.907791,37.482549,WF161345
Gwanak-gu,Public facility,District,126.907791,37.482549,WF161346
Gwanak-gu,Public facility,District,126.949741,37.484184,WF161347
Gwanak-gu,Public facility,District,126.949741,37.484184,WF161348
Gwanak-gu,Public facility,District,126.941624,37.479109,WF161349
Gwanak-gu,Public facility,District,126.958609,37.491819,WF161350
Gwanak-gu,Tour site,District,126.922425,37.482923,WF161351
Gwanak-gu,Public facility,District,126.951812,37.477938,WF161352
Gwanak-gu,Main Street,Seoul City,126.9228995,37.4854899,WF171875
Gwanak-gu,Main Street,Seoul City,126.9293563,37.4899653,WF171876
Gwanak-gu,Park,Seoul City,126.9381012,37.4889092,WF171877
Gwanak-gu,Park,Seoul City,126.938343,37.4892923,WF171878
Gwanak-gu,Park,Seoul City,126.9362613,37.4918306,WF171879
Gwanak-gu,Park,Seoul City,126.9402673,37.4920282,WF171880
Gwanak-gu,Park,Seoul City,126.9412047,37.4916188,WF171881
Gwanak-gu,Main Street,Seoul City,126.9549091,37.4905038,WF171882
Gwanak-gu,Main Street,Seoul City,126.9487292,37.4845331,WF171883
Gwanak-gu,Park,Seoul City,126.9446641,37.4925413,WF171884
Gwanak-gu,Park,Seoul City,126.9696306,37.4764695,WF171885
Gwanak-gu,Park,Seoul City,126.9701338,37.4764869,WF171886
Gwanak-gu,Park,Seoul City,126.969963,37.4690956,WF171887
Gwanak-gu,Park,Seoul City,126.9561031,37.4757352,WF171888
Gwanak-gu,Park,Seoul City,126.9553575,37.4778243,WF171889
Gwanak-gu,Park,Seoul City,126.9599771,37.4739317,WF171890
Gwanak-gu,Park,Seoul City,126.9597055,37.473221,WF171891
Gwanak-gu,Main Street,Seoul City,126.94331,37.4810855,WF171892
Gwanak-gu,Main Street,Seoul City,126.9369542,37.471102,WF171893
Gwanak-gu,Park,Seoul City,126.9493817,37.4769518,WF171894
Gwanak-gu,Park,Seoul City,126.9372032,37.4796972,WF171895
Gwanak-gu,Park,Seoul City,126.9389601,37.4781332,WF171896
Gwanak-gu,Park,Seoul City,126.9406855,37.4807652,WF171897
Gwanak-gu,Park,Seoul City,126.9493561,37.4747277,WF171898
Gwanak-gu,Park,Seoul City,126.9482464,37.4746986,WF171899
Gwanak-gu,Park,Seoul City,126.9515644,37.4752174,WF171900
Gwanak-gu,Park,Seoul City,126.9510767,37.4753579,WF171901
Gwanak-gu,Park,Seoul City,126.9443101,37.4668545,WF171902
Gwanak-gu,Park,Seoul City,126.938472,37.4649997,WF171903
Gwanak-gu,Park,Seoul City,126.9380981,37.4645527,WF171904
Gwanak-gu,Park,Seoul City,126.9272212,37.4633144,WF171905
Gwanak-gu,Park,Seoul City,126.940353,37.4678624,WF171906
Gwanak-gu,Park,Seoul City,126.9337484,37.4631926,WF171907
Gwanak-gu,Park,Seoul City,126.9185619,37.4576601,WF171908
Gwanak-gu,Park,Seoul City,126.9204326,37.4575005,WF171909
Gwanak-gu,Main Street,Seoul City,126.917373,37.4696937,WF171910
Gwanak-gu,Main Street,Seoul City,126.9178644,37.4761792,WF171911
Gwanak-gu,Main Street,Seoul City,126.9178644,37.4761792,WF171912
Gwanak-gu,Main Street,Seoul City,126.9118955,37.4773424,WF171913
Gwanak-gu,Main Street,Seoul City,126.9273223,37.4779482,WF171914
Gwanak-gu,Park,Seoul City,126.9194839,37.4762485,WF171915
Gwanak-gu,Park,Seoul City,126.922718,37.4773907,WF171916
Gwanak-gu,Park,Seoul City,126.9221625,37.4777155,WF171917
Gwanak-gu,Park,Seoul City,126.9130441,37.4687947,WF171918
Gwanak-gu,Park,Seoul City,126.9140531,37.4666332,WF171919
Gwanak-gu,Park,Seoul City,126.9264493,37.4682374,WF171920
Gwanak-gu,Park,Seoul City,126.9259133,37.4683363,WF171921
Gwanak-gu,Park,Seoul City,126.9126727,37.4692498,WF171922
Gwanak-gu,Park,Seoul City,126.916495,37.4809785,WF171923
Gwanak-gu,Park,Seoul City,126.9158269,37.48022,WF171924
Gwanak-gu,Park,Seoul City,126.9168432,37.4777562,WF171925
Gwanak-gu,Park,Seoul City,126.9188197,37.4776884,WF171926
Gwanak-gu,Park,Seoul City,126.9197603,37.4777285,WF171927
Gwanak-gu,Main Street,Seoul City,126.9176716,37.4627271,WF171928
Gwanak-gu,Park,Seoul City,126.9171947,37.4656907,WF171929
Gwanak-gu,Public facility,Seoul City,126.958387,37.476295,WF171930
Gwanak-gu,Public facility,Seoul City,126.965324,37.4751007,WF171931
Gwanak-gu,Public facility,Seoul City,126.977909,37.4745811,WF171932
Gwanak-gu,Public facility,Seoul City,126.957064,37.4806518,WF171933
Gwanak-gu,Public facility,Seoul City,126.949753,37.4841917,WF171934
Gwanak-gu,Public facility,Seoul City,126.958636,37.4918014,WF171935
Gwanak-gu,Public facility,Seoul City,126.94828,37.4894962,WF171936
Gwanak-gu,Public facility,Seoul City,126.942407,37.4853056,WF171937
Gwanak-gu,Public facility,Seoul City,126.932455,37.4879565,WF171938
Gwanak-gu,Public facility,Seoul City,126.927114,37.4873947,WF171939
Gwanak-gu,Public facility,Seoul City,126.941639,37.4791171,WF171940
Gwanak-gu,Public facility,Seoul City,126.931287,37.4798035,WF171941
Gwanak-gu,Public facility,Seoul City,126.927328,37.4815707,WF171942
Gwanak-gu,Public facility,Seoul City,126.907794,37.482559,WF171943
Gwanak-gu,Public facility,Seoul City,126.918093,37.4854105,WF171944
Gwanak-gu,Public facility,Seoul City,126.936956,37.4705947,WF171945
Gwanak-gu,Public facility,Seoul City,126.932964,37.470106,WF171946
Gwanak-gu,Public facility,Seoul City,126.918798,37.4615195,WF171947
Gwanak-gu,Public facility,Seoul City,126.921641,37.4710217,WF171948
Gwanak-gu,Public facility,Seoul City,126.915553,37.4761748,WF171949
Gwanak-gu,Public facility,Seoul City,126.934999,37.4749942,WF171950
Gwanak-gu,Tour site,Seoul City,126.9224243,37.4829482,WF171951
Gwanak-gu,Tour site,Seoul City,126.9224243,37.4829482,WF171952
Gwanak-gu,Tour site,Seoul City,126.9224243,37.4829482,WF171953
Gwanak-gu,Public facility,District,126.951812,37.477938,WF172813
Gwanak-gu,Public facility,District,126.951509,37.478126,WF172814
Gwanak-gu,Public facility,District,126.951509,37.478126,WF172815
Gwanak-gu,Public facility,District,126.951509,37.478126,WF172816
Gwanak-gu,Public facility,District,126.951509,37.478126,WF172817
Gwanak-gu,Public facility,District,126.951509,37.478126,WF172818
Gwanak-gu,Public facility,District,126.951509,37.478126,WF172819
Gwanak-gu,Public facility,District,126.951509,37.478126,WF172820
Gwanak-gu,Public facility,District,126.951509,37.478126,WF172821
Gwanak-gu,Public facility,District,126.951124,37.478435,WF172822
Gwanak-gu,Main Street,District,126.943287,37.486458,WF172823
Gwanak-gu,Main Street,District,126.941981,37.487014,WF172824
Gwanak-gu,Welfare facility,District,126.919858,37.490264,WF172825
Gwanak-gu,Welfare facility,Seoul City,126.9375013,37.4883161,WF181299
Gwanak-gu,Welfare facility,Seoul City,126.9375013,37.4883161,WF181300
Gwanak-gu,Welfare facility,Seoul City,126.9375013,37.4883161,WF181301
Gwanak-gu,Welfare facility,Seoul City,126.9375013,37.4883161,WF181302
Gwanak-gu,Welfare facility,Seoul City,126.9249055,37.4763482,WF181303
Gwanak-gu,Welfare facility,Seoul City,126.9249055,37.4763482,WF181304
Gwanak-gu,Welfare facility,Seoul City,126.9249055,37.4763482,WF181305
Gwanak-gu,Welfare facility,Seoul City,126.9694331,37.4690578,WF181306
Gwanak-gu,Welfare facility,Seoul City,126.9694331,37.4690578,WF181307
Gwanak-gu,Welfare facility,Seoul City,126.9694331,37.4690578,WF181308
Gwanak-gu,Welfare facility,Seoul City,126.9765016,37.4739812,WF181309
Gwanak-gu,Welfare facility,Seoul City,126.9765016,37.4739812,WF181310
Gwanak-gu,Welfare facility,Seoul City,126.9765016,37.4739812,WF181311
Gwanak-gu,Welfare facility,Seoul City,126.9765016,37.4739812,WF181312
Gwanak-gu,Public facility,District,126.951509,37.478126,WF182034
Gwanak-gu,Public facility,District,126.951509,37.478126,WF182035
Gwanak-gu,Public facility,District,126.951509,37.478126,WF182036
Gwanak-gu,Public facility,District,126.951509,37.478126,WF182037
Gwanak-gu,Public facility,District,126.951509,37.478126,WF182038
Gwanak-gu,Public facility,District,126.951509,37.478126,WF182039
Gwanak-gu,Public facility,District,126.951509,37.478126,WF182040
Gwanak-gu,Public facility,District,126.951509,37.478126,WF182041
Gwanak-gu,Public facility,District,126.951509,37.478126,WF182042
Gwanak-gu,Public facility,District,126.951509,37.478126,WF182043
Gwanak-gu,Public facility,District,126.951509,37.478126,WF182044
Gwanak-gu,Public facility,District,126.951124,37.478435,WF182045
Gwanak-gu,Public facility,District,126.951124,37.478435,WF182046
Gwanak-gu,Public facility,District,126.951124,37.478435,WF182047
Gwanak-gu,Public facility,District,126.951124,37.478435,WF182048
Gwanak-gu,Public facility,District,126.951124,37.478435,WF182049
Gwanak-gu,Public facility,District,126.950888,37.478626,WF182050
Gwanak-gu,Public facility,District,126.951812,37.477938,WF182051
Gwanak-gu,Public facility,District,126.919858,37.490264,WF182052
Gwanak-gu,Welfare facility,District,126.918894,37.463902,WF182053
Gwangjin-gu,Park,LGU+,127.0939015,37.5370669,WF111060
Gwangjin-gu,Park,LGU+,127.0938949,37.537047,WF111061
Gwangjin-gu,Main Street,LGU+,127.0724394,37.5471697,WF111062
Gwangjin-gu,Main Street,LGU+,127.0724394,37.5471697,WF111063
Gwangjin-gu,Main Street,LGU+,127.0650175,37.5424241,WF111064
Gwangjin-gu,Main Street,LGU+,127.0690296,37.5427794,WF111065
Gwangjin-gu,Main Street,LGU+,127.0709606,37.5427425,WF111066
Gwangjin-gu,Main Street,LGU+,127.0659147,37.5408738,WF111067
Gwangjin-gu,Tour site,SKT,127.0774785,37.550785,WF111068
Gwangjin-gu,Tour site,SKT,127.0774785,37.550785,WF111069
Gwangjin-gu,Tour site,SKT,127.0774785,37.550785,WF111070
Gwangjin-gu,Tour site,SKT,127.0774785,37.550785,WF111071
Gwangjin-gu,Tour site,SKT,127.0798822,37.5487487,WF111072
Gwangjin-gu,Tour site,SKT,127.0798822,37.5487487,WF111073
Gwangjin-gu,Park,LGU+,127.0695076,37.5416587,WF111074
Gwangjin-gu,Park,LGU+,127.0695076,37.5416587,WF111075
